lat,lng,id,label1,label2,type,value
31.56413967,120.366578,97,1,1,1,1
31.54995267,120.3685717,98,1,1,1,1
31.56586,120.400262,99,1,1,1,1
31.473201,120.448083,100,1,1,1,1
,,101,1,1,1,1
,,102,1,1,1,1
31.53713033,120.4355933,103,1,1,1,1
31.4909285,120.4840615,104,1,1,1,1
31.56145563,120.3470429,105,1,1,1,1
31.5221005,120.432741,106,1,1,1,1
,,107,1,1,1,1
31.454953,120.466021,108,1,1,1,1
31.548841,120.3770145,109,1,1,1,1
31.5675825,120.387335,110,1,1,1,1
31.469028,120.434521,111,1,1,1,1
31.545074,120.382357,112,1,1,1,1
31.544675,120.449091,113,1,1,1,1
31.54425125,120.4432705,114,1,1,1,1
31.563103,120.403986,115,1,1,1,1
31.547844,120.4325602,116,1,1,1,1
,,117,1,1,1,1
31.5363585,120.4453253,118,1,1,1,1
31.568793,120.32086,119,1,1,1,1
31.548899,120.420187,120,1,1,1,1
31.5625,120.353604,121,1,1,1,1
31.563572,120.373623,122,1,1,1,1
,,,,,,
31.474314,120.3612,124,1,1,1,1
31.46039,120.4480175,125,1,1,1,1
31.484428,120.44716,126,1,1,1,1
,,127,1,1,1,1
31.5775955,120.3308275,128,1,1,1,1
31.575681,120.407806,129,1,1,1,1
,,130,1,1,1,1
31.54675,120.440036,131,1,1,1,1
,,132,1,1,1,1
31.58005,120.4043295,133,1,1,1,1
31.564292,120.35738,134,1,1,1,1
31.549439,120.3466227,135,1,1,1,1
31.514384,120.381671,136,1,1,1,1
31.562723,120.319608,137,1,1,1,1
31.47498533,120.448165,138,1,1,1,1
31.551496,120.438727,139,1,1,1,1
,,140,1,1,1,1
31.5408622,120.430449,141,1,1,1,1
31.539441,120.383387,142,1,1,1,1
,,143,1,1,1,1
,,144,1,1,1,1
31.57014117,120.3343942,145,1,1,1,1
31.5581475,120.3302985,146,1,1,1,1
31.548533,120.425466,147,1,1,1,1
31.533699,120.38755,148,1,1,1,1
31.473677,120.383945,149,1,1,1,1
,,150,1,1,1,1
31.56676,120.391927,151,1,1,1,1
,,152,1,1,1,1
31.4719275,120.4410158,153,1,1,1,1
,,154,1,1,1,1
31.5671185,120.342874,155,1,1,1,1
31.5794235,120.315656,156,1,1,1,1
,,157,1,1,1,1
31.505925,120.43377,158,1,1,1,1
,,159,1,1,1,1
31.5405325,120.437075,160,1,1,1,1
,,161,1,1,1,1
,,162,1,1,1,1
31.55946825,120.3886478,163,1,1,1,1
31.528358,120.384761,164,1,1,1,1
31.476303,120.4441225,165,1,1,1,1
31.5544555,120.352423,166,1,1,1,1
,,167,1,1,1,1
,,168,1,1,1,1
31.536907,120.440347,169,1,1,1,1
31.5730475,120.3152973,170,1,1,1,1
31.54582033,120.4368387,171,1,1,1,1
31.52536075,120.5025745,172,1,1,1,1
31.525066,120.3767565,173,1,1,1,1
,,174,1,1,1,1
31.50193067,120.433421,175,1,1,1,1
31.569228,120.3827645,176,1,1,1,1
31.55668675,120.368574,177,1,1,1,1
31.576343,120.313693,178,1,1,1,1
31.477861,120.3889522,179,1,1,1,1
,,180,1,1,1,1
,,181,1,1,1,1
31.5759635,120.3283758,182,1,1,1,1
31.564522,120.391989,183,1,1,1,1
,,184,1,1,1,1
31.542591,120.378876,185,1,1,1,1
,,186,1,1,1,1
31.478544,120.495633,187,1,1,1,1
31.469696,120.43893,188,1,1,1,1
31.533336,120.4351425,189,1,1,1,1
31.4814804,120.3790564,190,1,1,1,1
,,191,1,1,1,1
31.507836,120.432826,192,1,1,1,1
31.543604,120.440207,193,1,1,1,1
,,194,1,1,1,1
,,195,1,1,1,1
31.477678,120.3943593,196,1,1,1,1
31.50079,120.392421,197,1,1,1,1
,,198,1,1,1,1
,,199,1,1,1,1
31.5488115,120.365259,200,1,1,1,1
