lat,lng,id,label1,label2,type,value
31.54657067,120.4193203,124,1,1,1,1
31.4909285,120.4840615,125,1,1,1,1
,,126,1,1,1,1
31.577225,120.329835,127,1,1,1,1
,,128,1,1,1,1
,,129,1,1,1,1
31.4943598,120.4841854,130,1,1,1,1
31.51965133,120.3679233,131,1,1,1,1
31.5435675,120.4410655,132,1,1,1,1
31.551496,120.438727,133,1,1,1,1
31.570328,120.314916,134,1,1,1,1
,,135,1,1,1,1
,,136,1,1,1,1
31.565809,120.383816,137,1,1,1,1
,,138,1,1,1,1
31.566771,120.3358405,139,1,1,1,1
31.57590425,120.3241273,140,1,1,1,1
,,141,1,1,1,1
31.482973,120.4979077,142,1,1,1,1
31.4873465,120.449456,143,1,1,1,1
31.478775,120.394717,144,1,1,1,1
,,145,1,1,1,1
31.5785882,120.3145362,146,1,1,1,1
31.5319455,120.4198225,147,1,1,1,1
31.5613036,120.3460164,148,1,1,1,1
,,149,1,1,1,1
31.545681,120.41724,150,1,1,1,1
31.471349,120.3641897,151,1,1,1,1
,,152,1,1,1,1
,,153,1,1,1,1
,,154,1,1,1,1
31.560602,120.322104,155,1,1,1,1
31.546994,120.380512,156,1,1,1,1
31.5613885,120.3719548,157,1,1,1,1
31.56218543,120.3887327,158,1,1,1,1
31.4808335,120.378504,159,1,1,1,1
,,160,1,1,1,1
31.5601055,120.338905,161,1,1,1,1
31.538783,120.343476,162,1,1,1,1
31.4753678,120.4479964,163,1,1,1,1
31.476129,120.442589,164,1,1,1,1
31.5221005,120.432741,165,1,1,1,1
31.57809325,120.319353,166,1,1,1,1
31.5387672,120.440044,167,1,1,1,1
31.5355235,120.4392825,168,1,1,1,1
,,169,1,1,1,1
31.55514275,120.3684335,170,1,1,1,1
31.480161,120.4509933,171,1,1,1,1
,,172,1,1,1,1
31.56111167,120.3264673,173,1,1,1,1
31.5419365,120.4321185,174,1,1,1,1
,,175,1,1,1,1
,,176,1,1,1,1
31.5467205,120.3688695,177,1,1,1,1
31.517934,120.417334,178,1,1,1,1
31.47816933,120.4496957,179,1,1,1,1
,,180,1,1,1,1
31.550747,120.369263,181,1,1,1,1
,,182,1,1,1,1
,,183,1,1,1,1
31.55343,120.370395,184,1,1,1,1
,,185,1,1,1,1
,,186,1,1,1,1
,,187,1,1,1,1
31.52862267,120.5053123,188,1,1,1,1
31.5226585,120.4998125,189,1,1,1,1
,,190,1,1,1,1
,,191,1,1,1,1
31.551254,120.385876,192,1,1,1,1
31.571989,120.346823,193,1,1,1,1
,,194,1,1,1,1
,,195,1,1,1,1
31.573954,120.3154243,196,1,1,1,1
31.530391,120.500714,197,1,1,1,1
,,198,1,1,1,1
,,199,1,1,1,1
31.5637835,120.31836,200,1,1,1,1
31.543356,120.3405,201,2,1,1,1
31.553091,120.361501,202,2,1,1,1
31.553154,120.367103,203,2,1,1,1
31.543996,120.375284,204,2,1,1,1
31.561679,120.381709,205,2,1,1,1
31.559275,120.339609,206,2,1,1,1
31.567328,120.332733,207,2,1,1,1
31.561636,120.341343,208,2,1,1,1
31.566165,120.343374,209,2,1,1,1
31.565117,120.341607,210,2,1,1,1
31.563708,120.374421,211,2,1,1,1
31.55705,120.348942,212,2,1,1,1
31.545536,120.43825,213,2,1,1,1
31.549797,120.427574,214,2,1,1,1
31.4947,120.48823,215,2,1,1,1
31.548244,120.368431,216,2,1,1,1
31.568689,120.337106,217,2,1,1,1
31.476661,120.447853,218,2,1,1,1
31.476661,120.447853,219,2,1,1,1
31.462261,120.452202,220,2,1,1,1
31.46073,120.45395,221,2,1,1,1
31.462261,120.452202,222,2,1,1,1
31.545924,120.434644,223,2,1,1,1
31.53202,120.470008,224,2,1,1,1
31.496551,120.494425,225,2,1,1,1
31.495021,120.488254,226,2,1,1,1
31.524704,120.499069,227,2,1,1,1
31.550957,120.352778,228,2,1,1,1
31.551291,120.351898,229,2,1,1,1
31.557794,120.383799,230,2,1,1,1
31.473214,120.441898,231,2,1,1,1
31.568351,120.338061,232,2,1,1,1
31.47656,120.38144,233,2,1,1,1
31.568689,120.337106,234,2,1,1,1
31.478895,120.454933,235,2,1,1,1
31.478895,120.454933,236,2,1,1,1
31.48741,120.379722,237,2,1,1,1
31.545244,120.351297,238,2,1,1,1
31.55077,120.360741,239,2,1,1,1
31.458756,120.44294,240,2,1,1,1
31.486942,120.494639,241,2,1,1,1
31.548664,120.355506,242,2,1,1,1
31.578352,120.315376,243,2,1,1,1
31.507143,120.432852,244,2,1,1,1
31.57078,120.330883,245,2,1,1,1
31.566555,120.343271,246,2,1,1,1
31.56314,120.33542,247,2,1,1,1
31.529291,120.387447,248,2,1,1,1
31.54603,120.357583,249,2,1,1,1
31.482788,120.447485,250,2,1,1,1
31.531993,120.387418,251,2,1,1,1
31.547349,120.388705,252,2,1,1,1
31.488027,120.49953,253,2,1,1,1
31.47855,120.385047,254,2,1,1,1
31.569657,120.328388,255,2,1,1,1
31.572347,120.319994,256,2,1,1,1
31.547267,120.388896,257,2,1,1,1
31.566363,120.342706,258,2,1,1,1
31.544704,120.352622,259,2,1,1,1
31.543538,120.362311,260,2,1,1,1
31.561953,120.380076,261,2,1,1,1
31.600727,120.226714,262,2,1,1,1
31.498568,119.714227,263,2,1,1,1
31.493888,120.480234,264,2,1,1,1
31.629954,120.299576,265,2,1,1,1
31.557208,120.389863,266,2,1,1,1
31.55603,120.371516,267,2,1,1,1
31.423904,120.106576,268,2,1,1,1
31.669011,120.355369,269,2,1,1,1
31.650761,120.194071,270,2,1,1,1
31.57058733,120.372701,271,3,1,1,1
31.49371967,120.4697263,272,3,1,1,1
31.52843667,120.5043933,273,3,1,1,1
31.54214567,120.41715,274,3,1,1,1
31.534981,120.4400205,275,3,1,1,1
31.4698665,120.3656845,276,3,1,1,1
31.53072,120.422419,277,3,1,1,1
31.573342,120.382185,278,3,1,1,1
31.5688445,120.3694395,279,3,1,1,1
31.582116,120.40802,280,3,1,1,1
,,281,3,1,1,1
31.521748,120.421636,282,3,1,1,1
31.484913,120.468875,283,3,1,1,1
31.530992,120.376306,284,3,1,1,1
31.5334005,120.431711,285,3,1,1,1
31.567638,120.360427,286,3,1,1,1
31.5663755,120.3969695,287,3,1,1,1
31.5179325,120.393,288,3,1,1,1
,,289,3,1,1,1
31.47089525,120.4542303,290,3,1,1,1
31.5392115,120.4419565,291,3,1,1,1
31.549887,120.451172,292,3,1,1,1
,,293,3,1,1,1
31.51453867,120.4976397,294,3,1,1,1
31.57549867,120.3739167,295,3,1,1,1
31.571623,120.404415,296,3,1,1,1
,,297,3,1,1,1
31.534945,120.41463,298,3,1,1,1
31.545361,120.4187933,299,3,1,1,1
,,300,3,1,1,1
31.495763,120.45761,301,3,1,1,1
31.549759,120.4457435,302,3,1,1,1
31.574493,120.3781725,303,3,1,1,1
,,304,3,1,1,1
31.4832295,120.4716425,305,3,1,1,1
,,306,3,1,1,1
31.568186,120.36459,307,3,1,1,1
,,308,3,1,1,1
31.51144833,120.395132,309,3,1,1,1
31.52086833,120.4522297,310,3,1,1,1
31.56806867,120.404359,311,3,1,1,1
31.518133,120.3650195,312,3,1,1,1
31.519754,120.517279,313,3,1,1,1
31.50804833,120.401884,314,3,1,1,1
31.47192,120.435251,315,3,1,1,1
,,316,3,1,1,1
,,317,3,1,1,1
31.56906725,120.4081908,318,3,1,1,1
31.56413967,120.366578,319,3,1,1,1
31.56586,120.400262,320,3,1,1,1
,,321,3,1,1,1
,,322,3,1,1,1
31.53713033,120.4355933,323,3,1,1,1
31.5221005,120.432741,324,3,1,1,1
,,325,3,1,1,1
31.454953,120.466021,326,3,1,1,1
31.5675825,120.387335,327,3,1,1,1
31.469028,120.434521,328,3,1,1,1
31.545074,120.382357,329,3,1,1,1
31.544675,120.449091,330,3,1,1,1
31.563103,120.403986,331,3,1,1,1
,,332,3,1,1,1
31.5363585,120.4453253,333,3,1,1,1
31.548899,120.420187,334,3,1,1,1
31.5625,120.353604,335,3,1,1,1
31.675276,120.35785,336,3,1,1,1
31.474314,120.3612,337,3,1,1,1
,,338,3,1,1,1
31.5775955,120.3308275,339,3,1,1,1
31.575681,120.407806,340,3,1,1,1
,,341,3,1,1,1
,,342,3,1,1,1
31.58005,120.4043295,343,3,1,1,1
31.564292,120.35738,344,3,1,1,1
31.514384,120.381671,345,3,1,1,1
31.562723,120.319608,346,3,1,1,1
,,347,3,1,1,1
31.5408622,120.430449,348,3,1,1,1
31.539441,120.383387,349,3,1,1,1
,,350,3,1,1,1
,,351,3,1,1,1
31.5581475,120.3302985,352,3,1,1,1
,,353,3,1,1,1
31.56676,120.391927,354,3,1,1,1
,,355,3,1,1,1
,,356,3,1,1,1
,,357,3,1,1,1
,,358,3,1,1,1
,,359,3,1,1,1
,,360,3,1,1,1
,,361,3,1,1,1
,,362,3,1,1,1
31.536907,120.440347,363,3,1,1,1
31.525066,120.3767565,364,3,1,1,1
,,365,3,1,1,1
31.569228,120.3827645,366,3,1,1,1
,,367,3,1,1,1
,,368,3,1,1,1
31.564522,120.391989,369,3,1,1,1
,,370,3,1,1,1
,,371,3,1,1,1
31.478544,120.495633,372,3,1,1,1
31.533336,120.4351425,373,3,1,1,1
,,374,3,1,1,1
,,375,3,1,1,1
,,376,3,1,1,1
31.477678,120.3943593,377,3,1,1,1
31.50079,120.392421,378,3,1,1,1
,,379,3,1,1,1
,,380,3,1,1,1
